ID	TEsorter	EDTA	Final
1D_TE_00003047_INT	LTR/Copia/Ikeros	LTR/Copia	LTR/Copia/Ikeros
1D_TE_00003047_LTR	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003048	Unknown	MITE/DTM	MITE/DTM
1D_TE_00003049_INT	LTR/Copia/Ale	LTR/Copia	LTR/Copia/Ale
1D_TE_00003049_LTR	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003050	Unknown	DNA/DTM	DNA/DTM
1D_TE_00003051	Unknown	MITE/DTM	MITE/DTM
1D_TE_00003052_INT	LTR/Copia/Ale	LTR/Copia	LTR/Copia/Ale
1D_TE_00003053	TIR/PIF_Harbinger	DNA/DTH	TIR/PIF_Harbinger
1D_TE_00003054_LTR	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003055	Unknown	DNA/DTM	DNA/DTM
1D_TE_00003056	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003057_INT	LTR/Copia/Angela	LTR/Copia	LTR/Copia/Angela
1D_TE_00003058_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003059	Unknown	DNA/DTM	DNA/DTM
1D_TE_00003060_INT	LTR/Gypsy/Athila	LTR/Gypsy	LTR/Gypsy/Athila
1D_TE_00003060_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003061	Unknown	DNA/DTT	DNA/DTT
1D_TE_00003062	Unknown	MITE/DTT	MITE/DTT
1D_TE_00003063_LTR	LTR/Gypsy		LTR/Gypsy
1D_TE_00003064_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003065_INT	LTR/Copia/Ale	LTR/Copia	LTR/Copia/Ale
1D_TE_00003065_LTR	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003066	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003067	Unknown	DNA/DTM	DNA/DTM
1D_TE_00003068	Unknown	MITE/DTT	MITE/DTT
1D_TE_00003069_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003070	Unknown	MITE/DTH	MITE/DTH
1D_TE_00003071	Unknown	DNA/DTM	DNA/DTM
1D_TE_00003072_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003073_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
1D_TE_00003074	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003075	Unknown	DNA/DTM	DNA/DTM
1D_TE_00003076	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003077_LTR	LTR/Copia		LTR/Copia
1D_TE_00003078	Unknown	MITE/DTH	MITE/DTH
1D_TE_00003079	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003080	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003081	Unknown	DNA/Helitron	DNA/Helitron
1D_TE_00003082_INT	LTR/Gypsy/Athila	LTR/Gypsy	LTR/Gypsy/Athila
1D_TE_00003082_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003083	Unknown	DNA/Helitron	DNA/Helitron
1D_TE_00003084	Unknown	DNA/DTM	DNA/DTM
1D_TE_00003085	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003086	TIR/PIF_Harbinger	DNA/DTH	TIR/PIF_Harbinger
1D_TE_00003087	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003088_LTR	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003089	Unknown	MITE/DTH	MITE/DTH
1D_TE_00003090	Unknown	MITE/DTT	MITE/DTT
1D_TE_00003091_INT	LTR/Copia/Ale	LTR/Copia	LTR/Copia/Ale
1D_TE_00003092	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003093_INT	LTR/Gypsy/Ogre	LTR/Gypsy	LTR/Gypsy/Ogre
1D_TE_00003093_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003094_INT	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003094_LTR	LTR/Copia		LTR/Copia
1D_TE_00003095_INT	LTR/Copia		LTR/Copia
1D_TE_00003096	Unknown	MITE/DTH	MITE/DTH
1D_TE_00003097	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003098	Unknown	DNA/DTT	DNA/DTT
1D_TE_00003099	LTR/Gypsy	MITE/DTT	LTR/Gypsy
1D_TE_00003100	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003101_INT	LTR/Copia/Ale	LTR/Copia	LTR/Copia/Ale
1D_TE_00003101_LTR	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003102	Unknown	MITE/DTT	MITE/DTT
1D_TE_00003103	TIR/PIF_Harbinger	DNA/DTH	TIR/PIF_Harbinger
1D_TE_00003104_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
1D_TE_00003105	TIR/PIF_Harbinger	MITE/DTT	TIR/PIF_Harbinger
1D_TE_00003106_INT	LTR/Copia/Ale	LTR/Copia	LTR/Copia/Ale
1D_TE_00003106_LTR	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003107	Unknown	MITE/DTH	MITE/DTH
1D_TE_00003108_INT	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003109	TIR/PIF_Harbinger	DNA/DTH	TIR/PIF_Harbinger
1D_TE_00003110	Unknown	DNA/DTT	DNA/DTT
1D_TE_00003111	Unknown	DNA/DTT	DNA/DTT
1D_TE_00003112_INT	LTR/Gypsy		LTR/Gypsy
1D_TE_00003113_INT	LTR/Gypsy/Tekay	LTR/Gypsy	LTR/Gypsy/Tekay
1D_TE_00003114	Unknown	MITE/DTH	MITE/DTH
1D_TE_00003115_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
1D_TE_00003116	Unknown	MITE/DTM	MITE/DTM
1D_TE_00003117	Unknown	DNA/DTT	DNA/DTT
1D_TE_00003118	Unknown	DNA/Helitron	DNA/Helitron
1D_TE_00003119_INT	LTR/Copia/Ale	LTR/Copia	LTR/Copia/Ale
1D_TE_00003120	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003121	TIR/PIF_Harbinger	DNA/DTH	TIR/PIF_Harbinger
1D_TE_00003122	Unknown	MITE/DTH	MITE/DTH
1D_TE_00003123	Unknown	DNA/DTT	DNA/DTT
1D_TE_00003124	Unknown	MITE/DTM	MITE/DTM
1D_TE_00003125	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003126_INT	LTR/Copia		LTR/Copia
1D_TE_00003127	Unknown	DNA/DTT	DNA/DTT
1D_TE_00003128_INT	LTR/Copia/Ale	LTR/Copia	LTR/Copia/Ale
1D_TE_00003128_LTR	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003129	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003130_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003131	Unknown	MITE/DTC	MITE/DTC
1D_TE_00003132	Unknown	MITE/DTM	MITE/DTM
1D_TE_00003133_INT	LTR/Copia/Angela	LTR/Copia	LTR/Copia/Angela
1D_TE_00003134	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003135_INT	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003136	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003137_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
1D_TE_00003138_INT	LTR/Copia/Angela	LTR/Copia	LTR/Copia/Angela
1D_TE_00003139_LTR	Unknown	LTR/unknown	LTR/unknown
1D_TE_00003140	TIR/hAT	DNA/DTM	TIR/hAT
1D_TE_00003141_INT	LTR/Copia/Ale	LTR/Copia	LTR/Copia/Ale
1D_TE_00003141_LTR	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003142	Unknown	MITE/DTT	MITE/DTT
1D_TE_00003143_LTR	Unknown	LTR/unknown	LTR/unknown
1D_TE_00003144_INT	Unknown	LTR/unknown	LTR/unknown
1D_TE_00003145	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003146	Unknown	DNA/Helitron	DNA/Helitron
1D_TE_00003147_INT	LTR/Copia		LTR/Copia
1D_TE_00003147_LTR	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003148	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003149	Unknown	DNA/DTM	DNA/DTM
1D_TE_00003150_INT	LTR/Copia/Ale	LTR/Copia	LTR/Copia/Ale
1D_TE_00003151	Unknown	MITE/DTT	MITE/DTT
1D_TE_00003152	Unknown	MITE/DTH	MITE/DTH
1D_TE_00003153	Unknown	DNA/DTM	DNA/DTM
1D_TE_00003154_LTR	LTR/Gypsy		LTR/Gypsy
1D_TE_00003155	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003156	Unknown	MITE/DTH	MITE/DTH
1D_TE_00003157	Unknown	DNA/DTM	DNA/DTM
1D_TE_00003158	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003159	TIR/PIF_Harbinger	DNA/DTH	TIR/PIF_Harbinger
1D_TE_00003160	TIR/MuDR_Mutator	DNA/DTM	TIR/MuDR_Mutator
1D_TE_00003161	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003162	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003163_INT	LTR/Copia/Ale	LTR/Copia	LTR/Copia/Ale
1D_TE_00003164_INT	LTR/Copia/Angela	LTR/Copia	LTR/Copia/Angela
1D_TE_00003165	TIR/PIF_Harbinger	DNA/DTH	TIR/PIF_Harbinger
1D_TE_00003166_INT	LTR/Copia/Ale	LTR/Copia	LTR/Copia/Ale
1D_TE_00003167	Unknown	MITE/DTH	MITE/DTH
1D_TE_00003168_INT	Unknown	LTR/unknown	LTR/unknown
1D_TE_00003169	Unknown	DNA/DTM	DNA/DTM
1D_TE_00003170	Unknown	DNA/Helitron	DNA/Helitron
1D_TE_00003171	Unknown	DNA/DTM	DNA/DTM
1D_TE_00003172	Unknown	MITE/DTM	MITE/DTM
1D_TE_00003173	Unknown	MITE/DTM	MITE/DTM
1D_TE_00003174	Unknown	DNA/Helitron	DNA/Helitron
1D_TE_00003175	Unknown	DNA/DTT	DNA/DTT
1D_TE_00003176	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003177	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003178_INT	LTR/Copia/Ale	LTR/Copia	LTR/Copia/Ale
1D_TE_00003178_LTR	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003179	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003180	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003181	Unknown	MITE/DTT	MITE/DTT
1D_TE_00003182	Unknown	DNA/DTT	DNA/DTT
1D_TE_00003183	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003184	Unknown	DNA/DTM	DNA/DTM
1D_TE_00003185_INT	LTR/Copia/Angela	LTR/Copia	LTR/Copia/Angela
1D_TE_00003186	Unknown	DNA/DTT	DNA/DTT
1D_TE_00003187	TIR/PIF_Harbinger	DNA/DTH	TIR/PIF_Harbinger
1D_TE_00003188	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003189_INT	LTR/Gypsy/CRM	LTR/Gypsy	LTR/Gypsy/CRM
1D_TE_00003190	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003191	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003192	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003193	Unknown	DNA/DTT	DNA/DTT
1D_TE_00003194	TIR/PIF_Harbinger	DNA/DTH	TIR/PIF_Harbinger
1D_TE_00003195	Unknown	DNA/Helitron	DNA/Helitron
1D_TE_00003196	Unknown	MITE/DTH	MITE/DTH
1D_TE_00003197	Unknown	MITE/DTM	MITE/DTM
1D_TE_00003198	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003199	TIR/PIF_Harbinger	DNA/DTH	TIR/PIF_Harbinger
1D_TE_00003200	Unknown	DNA/DTM	DNA/DTM
1D_TE_00003201	Unknown	DNA/DTM	DNA/DTM
1D_TE_00003202	Unknown	MITE/DTC	MITE/DTC
1D_TE_00003203	Unknown	DNA/DTM	DNA/DTM
1D_TE_00003204_LTR	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003205	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003206_INT	LTR/Gypsy/Tekay	LTR/Gypsy	LTR/Gypsy/Tekay
1D_TE_00003207	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003208	Unknown	DNA/DTT	DNA/DTT
1D_TE_00003209	Unknown	DNA/DTT	DNA/DTT
1D_TE_00003210_INT	LTR/Gypsy		LTR/Gypsy
1D_TE_00003210_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003211	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003212	Unknown	DNA/DTT	DNA/DTT
1D_TE_00003213	Unknown	DNA/DTT	DNA/DTT
1D_TE_00003214	Unknown	DNA/DTT	DNA/DTT
1D_TE_00003215_INT	LTR/Copia/Ivana	LTR/Copia	LTR/Copia/Ivana
1D_TE_00003215_LTR	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003216_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003217	Unknown	DNA/DTM	DNA/DTM
1D_TE_00003218	Unknown	DNA/DTT	DNA/DTT
1D_TE_00003219	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003220	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003221_INT	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003221_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003222_INT	LTR/Copia/Ale	LTR/Copia	LTR/Copia/Ale
1D_TE_00003222_LTR	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003223	Unknown	DNA/DTM	DNA/DTM
1D_TE_00003224	Unknown	MITE/DTH	MITE/DTH
1D_TE_00003225	Unknown	MITE/DTH	MITE/DTH
1D_TE_00003226	TIR/Tc1_Mariner	DNA/DTT	TIR/Tc1_Mariner
1D_TE_00003227	TIR/PIF_Harbinger	DNA/DTH	TIR/PIF_Harbinger
1D_TE_00003228_LTR	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003229_INT	Unknown	LTR/unknown	LTR/unknown
1D_TE_00003230	Unknown	DNA/DTT	DNA/DTT
1D_TE_00003231	TIR/PIF_Harbinger	DNA/DTH	TIR/PIF_Harbinger
1D_TE_00003232	TIR/PIF_Harbinger	DNA/DTH	TIR/PIF_Harbinger
1D_TE_00003233_INT	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003234	Unknown	DNA/DTT	DNA/DTT
1D_TE_00003235	Unknown	DNA/DTM	DNA/DTM
1D_TE_00003236	TIR/MuDR_Mutator	DNA/DTM	TIR/MuDR_Mutator
1D_TE_00003237	Unknown	DNA/DTT	DNA/DTT
1D_TE_00003238	TIR/PIF_Harbinger	MITE/DTT	TIR/PIF_Harbinger
1D_TE_00003239	Unknown	MITE/DTT	MITE/DTT
1D_TE_00003240	Unknown	DNA/Helitron	DNA/Helitron
1D_TE_00003241	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003242	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003243_INT	LTR/Copia/Angela	LTR/Copia	LTR/Copia/Angela
1D_TE_00003244_INT	LTR/Copia/Ivana	LTR/Copia	LTR/Copia/Ivana
1D_TE_00003245_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003246	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003247	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003248_INT	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003249	Unknown	DNA/DTT	DNA/DTT
1D_TE_00003250	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003251	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003252_INT	LTR/Copia/Ivana	LTR/Copia	LTR/Copia/Ivana
1D_TE_00003253_INT	LTR/Copia/Ikeros	LTR/Copia	LTR/Copia/Ikeros
1D_TE_00003253_LTR	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003254	Unknown	DNA/DTM	DNA/DTM
1D_TE_00003255	Unknown	MITE/DTC	MITE/DTC
1D_TE_00003256_INT	Unknown	LTR/unknown	LTR/unknown
1D_TE_00003257	Unknown	MITE/DTT	MITE/DTT
1D_TE_00003258_INT	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003259_INT	LTR/Copia/Ikeros	LTR/Copia	LTR/Copia/Ikeros
1D_TE_00003260	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003261	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003262	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003263	Unknown	DNA/DTT	DNA/DTT
1D_TE_00003264_INT	LTR/Copia		LTR/Copia
1D_TE_00003265	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003266	Unknown	MITE/DTT	MITE/DTT
1D_TE_00003267	Unknown	DNA/DTM	DNA/DTM
1D_TE_00003268_INT	Unknown	LTR/unknown	LTR/unknown
1D_TE_00003269_LTR	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003270	Unknown	MITE/DTM	MITE/DTM
1D_TE_00003271	Unknown	DNA/DTT	DNA/DTT
1D_TE_00003272_INT	LTR/Copia/Ivana	LTR/Copia	LTR/Copia/Ivana
1D_TE_00003272_LTR	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003273	Unknown	MITE/DTM	MITE/DTM
1D_TE_00003274_INT	Unknown	LTR/unknown	LTR/unknown
1D_TE_00003275	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003276	Unknown	DNA/Helitron	DNA/Helitron
1D_TE_00003277	Unknown	MITE/DTH	MITE/DTH
1D_TE_00003278	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003279	Unknown	MITE/DTH	MITE/DTH
1D_TE_00003280_INT	Unknown	LTR/unknown	LTR/unknown
1D_TE_00003280_LTR	Unknown	LTR/unknown	LTR/unknown
1D_TE_00003281	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003282	Unknown	DNA/DTM	DNA/DTM
1D_TE_00003283	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003284	Unknown	DNA/DTM	DNA/DTM
1D_TE_00003285	Unknown	MITE/DTT	MITE/DTT
1D_TE_00003286	Unknown	DNA/DTT	DNA/DTT
1D_TE_00003287	Unknown	MITE/DTM	MITE/DTM
1D_TE_00003288_LTR	Unknown	LTR/unknown	LTR/unknown
1D_TE_00003289_INT	Unknown	LTR/unknown	LTR/unknown
1D_TE_00003290_LTR	LTR/Copia		LTR/Copia
1D_TE_00003291_INT	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003292_LTR	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003293_INT	LTR/Gypsy/Athila	LTR/Gypsy	LTR/Gypsy/Athila
1D_TE_00003293_LTR	TIR/PIF_Harbinger	LTR/Gypsy	TIR/PIF_Harbinger
1D_TE_00003294_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
1D_TE_00003294_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003295_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
1D_TE_00003295_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003296	Unknown	DNA/DTM	DNA/DTM
1D_TE_00003297	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003298	Unknown	DNA/DTT	DNA/DTT
1D_TE_00003299_INT	LTR/Gypsy/CRM	LTR/Gypsy	LTR/Gypsy/CRM
1D_TE_00003300	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003301	Unknown	MITE/DTH	MITE/DTH
1D_TE_00003302	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003303_INT	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003304	Unknown	MITE/DTH	MITE/DTH
1D_TE_00003305	Unknown	DNA/DTT	DNA/DTT
1D_TE_00003306_LTR	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003307_INT	LTR/Copia/Ale	LTR/Copia	LTR/Copia/Ale
1D_TE_00003307_LTR	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003308_INT	LTR/Copia/Ale	LTR/Copia	LTR/Copia/Ale
1D_TE_00003308_LTR	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003309	LINE	MITE/DTT	LINE
1D_TE_00003310	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003311	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003312	LTR/Gypsy	DNA/DTC	LTR/Gypsy
1D_TE_00003313_INT	LTR/Gypsy		LTR/Gypsy
1D_TE_00003314	Unknown	MITE/DTH	MITE/DTH
1D_TE_00003315_INT	LTR/Copia/Ikeros	LTR/Copia	LTR/Copia/Ikeros
1D_TE_00003315_LTR	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003316	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003317	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003318	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003319_INT	Unknown	LTR/unknown	LTR/unknown
1D_TE_00003320_INT	LTR/Gypsy/Reina	LTR/Gypsy	LTR/Gypsy/Reina
1D_TE_00003320_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003321	Unknown	MITE/DTT	MITE/DTT
1D_TE_00003322_INT	LTR/Copia/mixture	LTR/Copia	LTR/Copia/mixture
1D_TE_00003322_LTR	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003323	Unknown	DNA/DTT	DNA/DTT
1D_TE_00003324	Unknown	DNA/DTT	DNA/DTT
1D_TE_00003325_INT	LTR/Copia/Ale	LTR/Copia	LTR/Copia/Ale
1D_TE_00003326	Unknown	DNA/DTT	DNA/DTT
1D_TE_00003327	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003328	TIR/PIF_Harbinger	MITE/DTH	TIR/PIF_Harbinger
1D_TE_00003329_INT	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003330	Unknown	MITE/DTM	MITE/DTM
1D_TE_00003331	Unknown	DNA/Helitron	DNA/Helitron
1D_TE_00003332_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
1D_TE_00003333	TIR/MuDR_Mutator	DNA/DTH	TIR/MuDR_Mutator
1D_TE_00003334	Unknown	MITE/DTT	MITE/DTT
1D_TE_00003335	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003336_INT	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003337_INT	LTR/Copia/Ivana	LTR/Copia	LTR/Copia/Ivana
1D_TE_00003337_LTR	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003338_INT	LTR/Copia/Ale	LTR/Copia	LTR/Copia/Ale
1D_TE_00003338_LTR	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003339	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003340	Unknown	DNA/DTM	DNA/DTM
1D_TE_00003341	Unknown	DNA/DTM	DNA/DTM
1D_TE_00003342_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003343	Unknown	MITE/DTM	MITE/DTM
1D_TE_00003344_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003345_INT	LTR/Gypsy	LTR/unknown	LTR/Gypsy
1D_TE_00003345_LTR	Unknown	LTR/unknown	LTR/unknown
1D_TE_00003346	Unknown	MITE/DTT	MITE/DTT
1D_TE_00003347	TIR/PIF_Harbinger	DNA/DTH	TIR/PIF_Harbinger
1D_TE_00003348_INT	LTR/Copia/Ale	LTR/Copia	LTR/Copia/Ale
1D_TE_00003349_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
1D_TE_00003350_LTR	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003351_INT	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003352	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003353_INT	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003354	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003355_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003356_LTR	Unknown	LTR/unknown	LTR/unknown
1D_TE_00003357	Unknown	MITE/DTM	MITE/DTM
1D_TE_00003358_INT	Unknown	LTR/unknown	LTR/unknown
1D_TE_00003359	Unknown	MITE/DTM	MITE/DTM
1D_TE_00003360	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003361_INT	LTR/Gypsy/Tekay	LTR/Gypsy	LTR/Gypsy/Tekay
1D_TE_00003362_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003363	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003364_LTR	Unknown	LTR/Copia	LTR/Copia
1D_TE_00003365	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003366_INT	LTR/Gypsy/Ogre	LTR/Gypsy	LTR/Gypsy/Ogre
1D_TE_00003366_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003367	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003368	Unknown	MITE/DTT	MITE/DTT
1D_TE_00003369	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003370_INT	LTR/Gypsy		LTR/Gypsy
1D_TE_00003371_INT	LTR/Gypsy/Tekay	LTR/Gypsy	LTR/Gypsy/Tekay
1D_TE_00003372_LTR	Unknown	LTR/unknown	LTR/unknown
1D_TE_00003373_LTR	Unknown	LTR/unknown	LTR/unknown
1D_TE_00003374	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003375	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003376_INT	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003377_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
1D_TE_00003377_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003378_INT	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003379	Unknown	DNA/DTH	DNA/DTH
1D_TE_00003380_INT	LTR/Gypsy/Tekay	LTR/Gypsy	LTR/Gypsy/Tekay
1D_TE_00003380_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003381_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
1D_TE_00003382	Unknown	DNA/DTT	DNA/DTT
1D_TE_00003383	Unknown	MITE/DTH	MITE/DTH
1D_TE_00003384	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003385	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003386	LTR/Copia	MITE/DTH	LTR/Copia
1D_TE_00003387_INT	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003387_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003388	Unknown	DNA/DTM	DNA/DTM
1D_TE_00003389	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003390_LTR	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003391_INT	LTR/Copia/Angela	LTR/Copia	LTR/Copia/Angela
1D_TE_00003392	Unknown	DNA/DTC	DNA/DTC
1D_TE_00003393_INT	LTR/Gypsy	LTR/unknown	LTR/Gypsy
1D_TE_00003394_INT	LTR/Gypsy/Retand	LTR/Gypsy	LTR/Gypsy/Retand
1D_TE_00003395_INT	Unknown	LTR/unknown	LTR/unknown
1D_TE_00003396_INT	Unknown	LTR/Gypsy	LTR/Gypsy
1D_TE_00003397	Unknown	DNA/DTT	DNA/DTT
1D_TE_00003398_INT	LTR/Copia/Angela	LTR/Copia	LTR/Copia/Angela
1D_TE_00003399	TIR/PIF_Harbinger	DNA/DTH	TIR/PIF_Harbinger
1D_TE_00003400	Unknown	DNA/DTM	DNA/DTM
